2015-12-15 15:24:12,224 | INFO | Main.java 55 | Starting Custom Apache Camel component example
2015-12-15 15:24:13,461 | DEBUG | DefaultPropertiesParser.java 315 | Found property: eventsqueue with value: Alcatel-tgc1-Events.queue to be used.
2015-12-15 15:24:13,461 | DEBUG | DefaultCamelContext.java 1973 | Resolved text: activemq:{{eventsqueue}} -> activemq:Alcatel-tgc1-Events.queue
2015-12-15 15:24:13,462 | DEBUG | IntrospectionSupport.java 525 | Configured property: uri on bean: To[activemq:Alcatel-tgc1-Events.queue] with value: activemq:Alcatel-tgc1-Events.queue
2015-12-15 15:24:13,462 | DEBUG | ProcessorDefinitionHelper.java 646 | Changed property [uri] from: activemq:{{eventsqueue}} to: activemq:Alcatel-tgc1-Events.queue
2015-12-15 15:24:13,463 | DEBUG | DefaultComponent.java 112 | Creating endpoint uri=[activemq://Alcatel-tgc1-Events.queue], path=[Alcatel-tgc1-Events.queue]
2015-12-15 15:24:13,466 | DEBUG | DefaultCamelContext.java 562 | activemq://Alcatel-tgc1-Events.queue converted to endpoint: Endpoint[activemq://Alcatel-tgc1-Events.queue] by component: org.apache.camel.component.jms.JmsComponent@7a4f8595
2015-12-15 15:24:13,524 | DEBUG | DefaultManagementAgent.java 361 | Registered MBean with ObjectName: org.apache.camel:context=camel-1,type=endpoints,name="activemq://Alcatel-tgc1-Events.queue"
2015-12-15 15:24:13,526 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'To[activemq:Alcatel-tgc1-Events.queue]'
2015-12-15 15:24:13,546 | DEBUG | LogDefinition.java 110 | The LogName is null. Falling back to create logger by using the route id route1.
2015-12-15 15:24:13,547 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'Log[Error: ${id} ${header.EventUniqId}]'
2015-12-15 15:24:13,556 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'Marshal[org.apache.camel.model.dataformat.JsonDataFormat@5bee548c]'
2015-12-15 15:24:13,557 | DEBUG | PropertiesComponent.java 435 | Parsed location: classpath:alcatel.properties 
2015-12-15 15:24:13,557 | DEBUG | DefaultPropertiesParser.java 315 | Found property: eventsqueue with value: Alcatel-tgc1-Events.queue to be used.
2015-12-15 15:24:13,558 | DEBUG | DefaultCamelContext.java 1973 | Resolved text: activemq:{{eventsqueue}} -> activemq:Alcatel-tgc1-Events.queue
2015-12-15 15:24:13,558 | DEBUG | IntrospectionSupport.java 525 | Configured property: uri on bean: To[activemq:Alcatel-tgc1-Events.queue] with value: activemq:Alcatel-tgc1-Events.queue
2015-12-15 15:24:13,558 | DEBUG | ProcessorDefinitionHelper.java 646 | Changed property [uri] from: activemq:{{eventsqueue}} to: activemq:Alcatel-tgc1-Events.queue
2015-12-15 15:24:13,560 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'To[activemq:Alcatel-tgc1-Events.queue]'
2015-12-15 15:24:13,564 | DEBUG | LogDefinition.java 110 | The LogName is null. Falling back to create logger by using the route id route1.
2015-12-15 15:24:13,565 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'Log[*** NEW EVENT: ${id} ${header.EventIdAndStatus}]'
2015-12-15 15:24:13,569 | DEBUG | DefaultManagementAgent.java 361 | Registered MBean with ObjectName: org.apache.camel:context=camel-1,type=services,name=FileIdempotentRepository(0x715b8e6c)
2015-12-15 15:24:13,577 | DEBUG | FileIdempotentRepository.java 312 | Loaded 0 to the 1st level cache from idempotent filestore: sendedEvents.dat
2015-12-15 15:24:13,581 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'IdempotentConsumer[header{header(EventUniqId)} -> [Marshal[org.apache.camel.model.dataformat.JsonDataFormat@5bee548c], To[activemq:Alcatel-tgc1-Events.queue], Log[*** NEW EVENT: ${id} ${header.EventIdAndStatus}]]]'
2015-12-15 15:24:13,584 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'Choice[[When[{header{Type} == Error} -> [Marshal[org.apache.camel.model.dataformat.JsonDataFormat@5bee548c], To[activemq:Alcatel-tgc1-Events.queue], Log[Error: ${id} ${header.EventUniqId}]]]] Otherwise[[IdempotentConsumer[header{header(EventUniqId)} -> [Marshal[org.apache.camel.model.dataformat.JsonDataFormat@5bee548c], To[activemq:Alcatel-tgc1-Events.queue], Log[*** NEW EVENT: ${id} ${header.EventIdAndStatus}]]]]]]'
2015-12-15 15:24:13,593 | DEBUG | DefaultCamelContext.java 387 | Using ComponentResolver: org.apache.camel.impl.DefaultComponentResolver@22480241 to resolve component with name: timer
2015-12-15 15:24:13,593 | DEBUG | DefaultComponentResolver.java 49 | Found component: timer in registry: null
2015-12-15 15:24:13,594 | DEBUG | DefaultComponentResolver.java 82 | Found component: timer via type: org.apache.camel.component.timer.TimerComponent via: META-INF/services/org/apache/camel/component/timer
2015-12-15 15:24:13,597 | DEBUG | DefaultManagementAgent.java 361 | Registered MBean with ObjectName: org.apache.camel:context=camel-1,type=components,name="timer"
2015-12-15 15:24:13,598 | DEBUG | DefaultComponent.java 112 | Creating endpoint uri=[timer://foo?period=15m], path=[foo]
2015-12-15 15:24:13,599 | DEBUG | IntrospectionSupport.java 535 | Configured property: period on bean: Endpoint[timer://foo?period=15m] with value: 15m
2015-12-15 15:24:13,599 | DEBUG | DefaultCamelContext.java 562 | timer://foo?period=15m converted to endpoint: Endpoint[timer://foo?period=15m] by component: org.apache.camel.component.timer.TimerComponent@14079543
2015-12-15 15:24:13,607 | DEBUG | DefaultManagementAgent.java 361 | Registered MBean with ObjectName: org.apache.camel:context=camel-1,type=endpoints,name="timer://foo\?period=15m"
2015-12-15 15:24:13,611 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'process[Processor@0x1390d81a]'
2015-12-15 15:24:13,612 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'Marshal[org.apache.camel.model.dataformat.JsonDataFormat@5bee548c]'
2015-12-15 15:24:13,613 | DEBUG | PropertiesComponent.java 435 | Parsed location: classpath:alcatel.properties 
2015-12-15 15:24:13,613 | DEBUG | DefaultPropertiesParser.java 315 | Found property: heartbeatsqueue with value: Heartbeats.queue to be used.
2015-12-15 15:24:13,614 | DEBUG | DefaultCamelContext.java 1973 | Resolved text: activemq:{{heartbeatsqueue}} -> activemq:Heartbeats.queue
2015-12-15 15:24:13,614 | DEBUG | IntrospectionSupport.java 525 | Configured property: uri on bean: To[activemq:Heartbeats.queue] with value: activemq:Heartbeats.queue
2015-12-15 15:24:13,614 | DEBUG | ProcessorDefinitionHelper.java 646 | Changed property [uri] from: activemq:{{heartbeatsqueue}} to: activemq:Heartbeats.queue
2015-12-15 15:24:13,616 | DEBUG | DefaultComponent.java 112 | Creating endpoint uri=[activemq://Heartbeats.queue], path=[Heartbeats.queue]
2015-12-15 15:24:13,617 | DEBUG | DefaultCamelContext.java 562 | activemq://Heartbeats.queue converted to endpoint: Endpoint[activemq://Heartbeats.queue] by component: org.apache.camel.component.jms.JmsComponent@7a4f8595
2015-12-15 15:24:13,629 | DEBUG | DefaultManagementAgent.java 361 | Registered MBean with ObjectName: org.apache.camel:context=camel-1,type=endpoints,name="activemq://Heartbeats.queue"
2015-12-15 15:24:13,630 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'To[activemq:Heartbeats.queue]'
2015-12-15 15:24:13,632 | DEBUG | LogDefinition.java 110 | The LogName is null. Falling back to create logger by using the route id route2.
2015-12-15 15:24:13,632 | DEBUG | DefaultChannel.java 198 | Initialize channel for target: 'Log[*** Heartbeat: ${id}]'
2015-12-15 15:24:13,633 | INFO | DefaultCamelContext.java 2649 | AllowUseOriginalMessage is enabled. If access to the original message is not needed, then its recommended to turn this option off as it may improve performance.
2015-12-15 15:24:13,633 | INFO | DefaultCamelContext.java 2659 | StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html
2015-12-15 15:24:13,635 | DEBUG | DefaultCamelContext.java 3105 | Warming up route id: route1 having autoStartup=true
2015-12-15 15:24:13,635 | DEBUG | RouteService.java 154 | Starting services on route: route1
2015-12-15 15:24:13,638 | DEBUG | RouteService.java 336 | Starting child service on route: route1 -> Channel[choice{when Filter[if: header{Type} == Error do: Pipeline[[Channel[Marshal[org.apache.camel.component.jackson.JacksonDataFormat@78d08435]], Channel[sendTo(Endpoint[activemq://Alcatel-tgc1-Events.queue])], Channel[Log(route1)[Error: ${id} ${header.EventUniqId}]]]]], otherwise: Channel[IdempotentConsumer[header(EventUniqId) -> Pipeline[[Channel[Marshal[org.apache.camel.component.jackson.JacksonDataFormat@78d08435]], Channel[sendTo(Endpoint[activemq://Alcatel-tgc1-Events.queue])], Channel[Log(route1)[*** NEW EVENT: ${id} ${header.EventIdAndStatus}]]]]]]}]
2015-12-15 15:24:13,646 | INFO | JacksonDataFormat.java 384 | Registering module: com.fasterxml.jackson.module.jaxb.JaxbAnnotationModule@58a613c5
2015-12-15 15:24:13,655 | DEBUG | RedeliveryErrorHandler.java 1277 | Redelivery enabled: false on error handler: DefaultErrorHandler[Instrumentation:marshal[Marshal[org.apache.camel.component.jackson.JacksonDataFormat@78d08435]]]
2015-12-15 15:24:13,664 | DEBUG | DefaultManagementAgent.java 361 | Registered MBean with ObjectName: org.apache.camel:context=camel-1,type=producers,name=JmsProducer(0x33214c3)
2015-12-15 15:24:13,665 | DEBUG | DefaultProducer.java 73 | Starting producer: Producer[activemq://Alcatel-tgc1-Events.queue]
2015-12-15 15:24:13,666 | DEBUG | ProducerCache.java 415 | Adding to producer cache with key: Endpoint[activemq://Alcatel-tgc1-Events.queue] for producer: Producer[activemq://Alcatel-tgc1-Events.queue]
2015-12-15 15:24:13,666 | DEBUG | RedeliveryErrorHandler.java 1277 | Redelivery enabled: false on error handler: DefaultErrorHandler[Instrumentation:to[sendTo(Endpoint[activemq://Alcatel-tgc1-Events.queue])]]
2015-12-15 15:24:13,666 | DEBUG | RedeliveryErrorHandler.java 1277 | Redelivery enabled: false on error handler: DefaultErrorHandler[Instrumentation:log[Log(route1)[Error: ${id} ${header.EventUniqId}]]]
2015-12-15 15:24:13,666 | DEBUG | RedeliveryErrorHandler.java 1277 | Redelivery enabled: false on error handler: DefaultErrorHandler[Instrumentation:marshal[Marshal[org.apache.camel.component.jackson.JacksonDataFormat@78d08435]]]
2015-12-15 15:24:13,669 | DEBUG | DefaultManagementAgent.java 361 | Registered MBean with ObjectName: org.apache.camel:context=camel-1,type=producers,name=JmsProducer(0x78596d8a)
2015-12-15 15:24:13,670 | DEBUG | DefaultProducer.java 73 | Starting producer: Producer[activemq://Alcatel-tgc1-Events.queue]
2015-12-15 15:24:13,670 | DEBUG | ProducerCache.java 415 | Adding to producer cache with key: Endpoint[activemq://Alcatel-tgc1-Events.queue] for producer: Producer[activemq://Alcatel-tgc1-Events.queue]
2015-12-15 15:24:13,670 | DEBUG | RedeliveryErrorHandler.java 1277 | Redelivery enabled: false on error handler: DefaultErrorHandler[Instrumentation:to[sendTo(Endpoint[activemq://Alcatel-tgc1-Events.queue])]]
